ACC,Cell membrane,Cytoplasm,Endoplasmic reticulum,Golgi apparatus,Lysosome/Vacuole,Mitochondrion,Nucleus,Peroxisome
Q5BJX1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P47867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P22307-2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
P32020-2,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
Q26635,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q86P48,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
P84707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P84704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P34511,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
P46777,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9Y5W9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Q01638,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P05300,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Q99871,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q13286,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Q96NN9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q8WUN7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
O15554,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A0B4J1F4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Q8NCT1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Q9Y266,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q76HL1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P61212,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
P40616,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Q9NQA5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q96F15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Q9NZU7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Q9NXE8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9NPJ4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
O19116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O43914,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9C0E8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
O00746,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q9Y6N1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q92874,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8N2F6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
P0DJI6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9NUJ7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9UHX3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9BZQ8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9ESN0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9VC57,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Q99828,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q99828-2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Q92737,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q61009,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q61009-2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P34707,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
Q91XW8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
O43781,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9CRB9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q8N386,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q155Q3-2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9NX63,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
Q9Y5Q0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q20758,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
O88697,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9XSC9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8K4Z4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9UF56,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
P13688-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P13688,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P13688-8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P13688-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P13688-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q80WT4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q99J31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q03405,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P62273,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9HB07,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Q5EZ72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O95528,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q4FZ76,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q8CB44,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q86XR7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9BMK9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O46101,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9D1G3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q13427,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
O55035,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
P55039,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
P10997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q6P587,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Q6HA09,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q91X17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P01344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P09535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9UQ84,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
P62241,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9UL17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9JKD8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q8VHI5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q4LDG0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8TB37,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q9GZR2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9VLL3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8VC04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q6SA96,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
P62266,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9H0C3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G5EG14,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9UDY4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P25685,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
P68104,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
P10126,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q71V39,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q86LR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1XQU5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Q9NYS0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P63158,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
P09429,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
P10103,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
P30681,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P26583,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
P26584,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9Z122,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q64ET8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q21446,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q08DA1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q0E8C8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q96PR1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P22462-2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P22462-3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P22462,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q14B80,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P05017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q71KU9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B2B9D9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q8IY81,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
O88665,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
P05205,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9W590,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P83916,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9UN81,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q86TU7,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q91WC0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
P45973,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
P32417,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q21738,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q969F2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q6ZMM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P50429,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
P0C248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P58786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A1P8NVT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P62903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P86854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P0CB42,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q13686,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Q9QXN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9W3U1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
P31597,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P43005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q5GJ75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9UM82,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P51906,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
P51907,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P84074,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q68CQ4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q6XE24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q13356,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q6PEH4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9W261,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q95LA1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q9UDW3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9H4G4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Q8K339,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
O60870,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9DA19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
P62166,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Q6RWA9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q99PG0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
P0DPU9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P04406,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P62330,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
Q9BVS4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P30044,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
O95159,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
A0A087X1C5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P10635,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
P30713,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
O46550,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Q66WT7,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
Q8CGS4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
O35254,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Q6UWY2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q29983,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9BQQ3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Q8NCC3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
O88559,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9WVR8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
O00255,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
O43525,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O88944,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q96QF0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9NRZ7,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
Q9D517,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q8WXX5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9EQC4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q9GZR5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
P60201,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9JJF9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Q8NBI6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q8R3H7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
P49616,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O43292,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
O08697,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
Q5ZMW5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
O43174,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q9NR19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q6UX52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P16301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P18424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9EPF2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9H400,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O14773,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
O89023,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Q9Y606,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q8TD86,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
O01811,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8BLU0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q9BYN0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9Y117,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Q9D270,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Q8IVQ6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q6XPZ3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Q6NVG5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Q8IWF2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q8IN41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9WV78,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q91WS0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P19438,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Q9UNX4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q86YW5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P84084,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
P04628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q96P11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q8VCT4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
P16050,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P39748-2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q9NR22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O55230,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
P0CE73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P60274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9U619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P15471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P28879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P56636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P85886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P0DKP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P56973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P85013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8MXI4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P13599,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q61451,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O75844,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
Q9CYH2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P00517,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
P05132,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
P05131,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
P22694,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
O60936-1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
O60936,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9NPB3,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Q14254,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Q86XT9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9NZU7-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9P296,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O35789-2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Q6AY25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Q7T3R4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P29728,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9H2C2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q5BJK8,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Q61410,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q13237,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q64595,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P49703,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q99PE9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P46093,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P84077,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
P61204,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Q26365,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q9WUB9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9Z309,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9H1J5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9NUQ9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q62881,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
O76050,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q923S6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O08892,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q96KN4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q3ZB98,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
O75363,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q08877,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q08877-9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Q05193,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P21575-2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P21575,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P21575-6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
P39053,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P39054,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
P39052,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P27216,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q99JG3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A1L1SUL6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8R2F2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q8C886,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q494U1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q60898,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Q9VWQ2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q6P9B6,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
P30729,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P34624,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P16554,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q8K3W2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
A4F267,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q8ND76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A8MQ27,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q0MW30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P61209,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
O96008,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
A1Z6L1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q8TB92,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Q6WQI6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9Y5S8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q59H18,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9JM80,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9NWQ8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q3U1F9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9BQ83,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9DCM2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q9JI81,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Q6Q783,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q5RKR3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A8K7I4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q5JTJ3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q96EH3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q6NUT3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Q2KHM9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9H665,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P29353-3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
F1NZP5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8IYV9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9D9J7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P18762,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P31997,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q96CA5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
P07199,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q5VWC8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q99NH8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9Y2Q3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
O15496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9H1D0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q91WD2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9R186,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9UFC0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q03923,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q15003,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
P53761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P04180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9Y6Q1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
O35646,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8TEB7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9U3F4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
